Date,Revenue,COGS,Operating_Expenses,Interest_Expense,Taxes,Gross_Profit,Operating_Income,Net_Income,EBITDA,Revenue_MA_30,Revenue_growth_pct
2028-10-20,326740,107958,175599,15179,13007,218782,43183,14997,233961,344001.0333333333,1.4074920054819553
2028-10-21,80254,24739,127025,16344,12094,55515,-71510,-99948,71859,323125.4666666667,-0.7543796290628635
2028-10-22,197150,315760,191560,11413,15247,-118610,-310170,-336830,-107197,328309.26666666666,1.4565753731901214
2028-10-23,188712,50637,48803,19272,19698,138075,89272,50302,157347,324952.1666666667,-0.04279989855440025
2028-10-24,703421,344449,115219,7097,29131,358972,243753,207525,366069,334249.9666666667,2.7274842087413624
2028-10-25,218142,78356,74878,590,2241,139786,64908,62077,140376,326653.23333333334,-0.6898841518805949
2028-10-26,624129,390772,104104,13810,16743,233357,129253,98700,247167,337351.8,1.8611134031960832
2028-10-27,296490,307870,11429,4019,19356,-11380,-22809,-46184,-7361,343254.26666666666,-0.5249539758607595
2028-10-28,144826,223420,194640,1146,18667,-78594,-273234,-293047,-77448,339744.5333333333,-0.5115315862255051
2028-10-29,540042,91144,182043,19560,15092,448898,266855,232203,468458,343916.6666666667,2.728902268929612
2028-10-30,759427,236763,28770,9756,28630,522664,493894,455508,532420,364517.3333333333,0.40623692231344966
2028-10-31,794933,118799,184514,5208,17465,676134,491620,468947,681342,384591.0333333333,0.04675367085974025
2028-11-01,138021,141540,89953,18060,2002,-3519,-93472,-113534,14541,378641.3333333333,-0.8263740466177653
2028-11-02,782238,32726,148544,19519,21904,749512,600968,559545,769031,378314.73333333334,4.66752885430478
2028-11-03,693381,337617,100015,9124,5098,355764,255749,241527,364888,389128.3,-0.1135933053623066
2028-11-04,550515,186138,148350,6539,21395,364377,216027,188093,370916,389214.2,-0.20604256534286347
2028-11-05,161425,100421,91217,1628,21587,61004,-30213,-53428,62632,382982.56666666665,-0.7067745656339972
2028-11-06,110138,267316,91734,3805,13627,-157178,-248912,-266344,-153373,363708.36666666664,-0.31771410871921946
2028-11-07,226453,246606,7658,8054,10308,-20153,-27811,-46173,-12099,361097.5,1.0560841852948122
2028-11-08,26043,26903,120657,8800,8265,-860,-121517,-138582,7940,354606.73333333334,-0.884996003585733
2028-11-09,681351,352726,121749,1368,10277,328625,206876,195231,329993,351216.5,25.162538878009446
2028-11-10,379889,78698,62690,9857,6118,301191,238501,222526,311048,356049.3333333333,-0.4424474316468311
2028-11-11,651499,65422,79029,15648,2319,586077,507048,489081,601725,375021.6,0.7149720049804023
2028-11-12,769680,57183,194568,19516,6309,712497,517929,492104,732013,386881.9666666667,0.18139859002085967
2028-11-13,337426,108407,23216,5260,18188,229019,205803,182355,234279,397127.93333333335,-0.5616022243010081
2028-11-14,395965,182206,75241,852,25184,213759,138518,112482,214611,393956.76666666666,0.17348692750410466
2028-11-15,221238,393521,70282,7770,21624,-172283,-242565,-271959,-164513,391979.63333333336,-0.4412687990100135
2028-11-16,68691,36949,182080,1143,15589,31742,-150338,-167070,32885,375944.73333333334,-0.6895153635451414
2028-11-17,713062,19443,74188,13801,11437,693619,619431,594193,707420,397233.3,9.380719453785794
2028-11-18,532584,150590,20279,5066,2996,381994,361715,353653,387060,410462.1666666667,-0.25310281574393245
2028-11-19,319942,219822,196980,14716,16164,100120,-96860,-127740,114836,410235.56666666665,-0.3992647169272828
2028-11-20,239973,136509,75382,18985,27490,103464,28082,-18393,122449,415559.5333333333,-0.24994842815260265
2028-11-21,785747,312347,87409,5537,19917,473400,385991,360537,478937,435179.43333333335,2.2743141936801226
2028-11-22,359412,187083,86469,14898,23054,172329,85860,47908,187227,440869.43333333335,-0.5425855905272308
2028-11-23,666991,352031,170575,12627,9846,314960,144385,121912,327587,439655.1,0.8557838914671743
2028-11-24,362671,302241,128977,2080,21010,60430,-68547,-91637,62510,444472.73333333334,-0.45625803046817726
2028-11-25,657415,117571,191698,8476,6864,539844,348146,332806,548320,445582.26666666666,0.8127035246821499
2028-11-26,251232,354699,79564,8998,24239,-103467,-183031,-216268,-94469,444073.6666666667,-0.6178486952685899
2028-11-27,50116,360375,149607,9267,10118,-310259,-459866,-479251,-300992,440916.6666666667,-0.8005190421602344
2028-11-28,486967,108597,166066,6679,7533,378370,212304,198092,385049,439147.5,8.716797030888339
2028-11-29,369613,235896,147709,4555,19060,133717,-13992,-37607,138272,426153.7,-0.24098963584801436
2028-11-30,797828,14613,120235,8069,17253,783215,662980,637658,791284,426250.2,1.1585496181140815
2028-12-01,454644,72862,112004,19866,20420,381782,269778,229492,401648,436804.3,-0.43014785141659606
2028-12-02,583059,28484,81756,8888,8009,554575,472819,455922,563463,430165.0,0.28245176445746556
2028-12-03,407775,211791,134534,17226,28500,195984,61450,15724,213210,420644.8,-0.3006282383086446
2028-12-04,37427,138157,69053,19352,29062,-100730,-169783,-218197,-81378,403541.86666666664,-0.9082165409846116
2028-12-05,648263,355697,92436,9536,3942,292566,200130,186652,302102,419769.8,16.32073102305822
2028-12-06,607384,218361,77327,12493,16329,389023,311696,282874,401516,436344.6666666667,-0.06305928303790287
2028-12-07,548926,347751,192468,12634,19742,201175,8707,-23669,213809,447093.76666666666,-0.09624553824269322
2028-12-08,437766,368550,7629,17462,17705,69216,61587,26420,86678,460817.86666666664,-0.20250452702185717
2028-12-09,508956,103609,82169,9753,4865,405347,323178,308560,415100,455071.36666666664,0.162621126355176
2028-12-10,594929,385123,93543,7129,11727,209806,116263,97407,216935,462239.36666666664,0.16892029959367805
2028-12-11,51011,269791,13174,17054,27453,-218780,-231954,-276461,-201726,442223.1,-0.914256995372557
2028-12-12,603759,369862,138612,10105,18132,233897,95285,67048,244002,436692.4,10.835858932387133
2028-12-13,766946,189582,173050,7912,28570,577364,404314,367832,585276,451009.73333333334,0.27028499782197857
2028-12-14,248409,273610,141101,16884,29624,-25201,-166302,-212810,-8317,446091.2,-0.6761062708456658
2028-12-15,453004,118037,89062,6655,25064,334967,245905,214186,341622,453816.73333333334,0.823621527400376
2028-12-16,708981,259319,33337,4138,26226,449662,416325,385961,453800,475159.73333333334,0.5650656506344316
2028-12-17,735348,147595,109520,7456,25019,587753,478233,445758,595209,475902.6,0.037189995218489535
2028-12-18,597453,26081,149609,16376,518,571372,421763,404869,587748,478064.9,-0.18752345828097716
2028-12-19,475453,136589,76061,611,7611,338864,262803,254581,339475,483248.6,-0.20420016302537602
2028-12-20,206899,143860,88610,11294,8093,63039,-25571,-44958,74333,482146.13333333336,-0.5648381648659279
2028-12-21,384328,50815,185858,6716,24572,333513,147655,116367,340229,468765.5,0.8575633521669994
2028-12-22,702297,377402,69335,2668,12246,324895,255560,240646,327563,480195.0,0.827337586644741
2028-12-23,765513,135340,21152,14251,14722,630173,609021,580048,644424,483479.06666666665,0.09001319954378273
2028-12-24,20877,280156,199410,734,20257,-259279,-458689,-479680,-258545,472085.93333333335,-0.9727280921421322
2028-12-25,586902,191587,29620,5735,4432,395315,365695,355528,401050,469735.5,27.11237246730852
2028-12-26,422023,148968,109725,13212,23312,273055,163330,126806,286267,475428.5333333333,-0.2809310583368263
2028-12-27,526737,222275,17556,16301,22166,304462,286906,248439,320763,491315.9,0.24812391741682327
2028-12-28,176734,294884,25480,4383,20587,-118150,-143630,-168600,-113767,480974.8,-0.664473921520607
2028-12-29,190245,302724,134334,748,24058,-112479,-246813,-271619,-111731,474995.86666666664,0.07644822162119347
2028-12-30,735799,163306,71201,13106,18020,572493,501292,470166,585599,472928.23333333334,2.867639096953928
2028-12-31,103974,355717,7531,9852,20782,-251743,-259274,-289908,-241891,461239.23333333334,-0.8586923874590751
2029-01-01,528795,174371,88131,5926,19436,354424,266293,240931,360350,459430.43333333335,4.085838767384153
2029-01-02,150393,128699,10001,16231,15181,21694,11693,-19719,37925,450851.0333333333,-0.715592999177375
2029-01-03,98041,370561,22535,8019,4604,-272520,-295055,-307678,-264501,452871.5,-0.348101307906618
2029-01-04,494076,146343,20611,7079,20016,347733,327122,300027,354812,447731.93333333335,4.039483481400638
2029-01-05,227233,102407,130010,15560,8821,124826,-5184,-29565,140386,435060.23333333334,-0.5400849262056849
2029-01-06,663084,96991,53179,17421,4598,566093,512914,490895,583514,438865.5,1.9180796803281215
2029-01-07,216693,258581,53009,2594,20323,-41888,-94897,-117814,-39294,431496.4,-0.6732042999077039
2029-01-08,729734,164727,108110,18052,22018,565007,456897,416827,583059,438855.6666666667,2.367593784755391
2029-01-09,415489,241790,124622,13809,29161,173699,49077,6107,187508,432874.3333333333,-0.4306295170569002
2029-01-10,314530,61752,78199,3615,10511,252778,174579,160453,256393,441658.3,-0.2429883823639134
2029-01-11,348572,385934,145894,6137,1140,-37362,-183256,-190533,-31225,433152.06666666665,0.10823132928496482
2029-01-12,77682,250227,16043,7816,27830,-172545,-188588,-224234,-164729,410176.6,-0.7771421686193957
2029-01-13,206915,230248,14021,3466,8335,-23333,-37354,-49155,-19867,408793.4666666667,1.663615766844314
2029-01-14,580959,275648,155778,10393,4056,305311,149533,135084,315704,413058.63333333336,1.8077181451320592
2029-01-15,254084,39556,24987,13659,16085,214528,189541,159797,228187,397895.4,-0.5626472780351108
2029-01-16,260919,392574,196710,7670,23668,-131655,-328365,-359703,-123985,382081.1,0.026900552573164704
2029-01-17,132596,366103,66477,8981,1902,-233507,-299984,-310867,-224526,366585.86666666664,-0.49181163502849545
2029-01-18,322400,374018,76689,19571,27174,-51618,-128307,-175052,-32047,361484.1,1.4314458958037948
2029-01-19,278231,130477,183267,12228,16670,147754,-35513,-64411,159982,363861.8333333333,-0.13700062034739457
2029-01-20,356271,24249,26107,13122,1649,332022,305915,291144,345144,362926.6,0.2804863584575408
2029-01-21,589135,354807,18996,14610,25964,234328,215332,174758,248938,359154.5333333333,0.6536148044606493
2029-01-22,188995,118267,60340,5047,21874,70728,10388,-16533,75775,339937.26666666666,-0.6791991648773201
2029-01-23,74211,33771,80017,7481,6925,40440,-39577,-53983,47921,341715.06666666665,-0.6073388184872616
2029-01-24,717513,141344,50059,4176,28014,576169,526110,493920,580345,346068.76666666666,8.668553179447791
2029-01-25,402459,55764,132510,7903,29914,346695,214185,176368,354598,345416.63333333336,-0.4390916958995865
2029-01-26,768717,282419,30747,1471,29097,486298,455551,424983,487769,353482.63333333336,0.9100504647678398
2029-01-27,545643,256697,98940,1838,5247,288946,190006,182921,290784,365779.6,-0.29019001791296406
2029-01-28,453868,392287,110828,7240,14600,61581,-49247,-71087,68821,374567.0333333333,-0.16819605492968848
2029-01-29,106636,241779,11209,3061,23638,-135143,-146352,-173051,-132082,353594.93333333335,-0.7650506314611296
2029-01-30,657168,314647,22843,17286,8086,342521,319678,294306,359807,372034.73333333334,5.162721782512472
2029-01-31,422706,43137,58932,1110,20918,379569,320637,298609,380679,368498.43333333335,-0.3567763494266306
2029-02-01,22518,316679,109724,15032,12047,-294161,-403885,-430964,-279129,364235.93333333335,-0.9467289321656187
2029-02-02,228010,382936,150973,786,11253,-154926,-305899,-317938,-154140,368568.23333333334,9.125677235988986
2029-02-03,788948,389576,116677,3398,29443,399372,282695,249854,402770,378397.3,2.460146484803298
2029-02-04,302778,204768,62055,8397,12757,98010,35955,14801,106407,380915.4666666667,-0.6162256574577792
2029-02-05,81662,155278,43167,4344,833,-73616,-116783,-121960,-69272,361534.73333333334,-0.7302908401535118
2029-02-06,205829,369063,43423,2715,25549,-163234,-206657,-234921,-160519,361172.6,1.5204991305625626
2029-02-07,499701,97709,75491,975,6165,401992,326501,319361,402967,353504.8333333333,1.427748276481934
2029-02-08,49400,79890,103644,13394,15160,-30490,-134134,-162688,-17096,341301.86666666664,-0.901140882247584
2029-02-09,66304,60697,27344,19068,25817,5607,-21737,-66622,24675,333027.6666666667,0.34218623481781374
2029-02-10,385873,230926,62811,7978,7499,154947,92136,76659,162925,334271.0333333333,4.819754464285714
2029-02-11,336138,344441,157185,19330,23933,-8303,-165488,-208751,11027,342886.23333333334,-0.12888955692676085
2029-02-12,59138,225977,16098,5117,7557,-166839,-182937,-195611,-161722,337960.3333333333,-0.8240663061004706
2029-02-13,604852,60572,126768,1018,1377,544280,417512,415117,545298,338756.76666666666,9.227806148331023
2029-02-14,101144,317890,193323,7460,13595,-216746,-410069,-431124,-209286,333658.76666666666,-0.8327789277376945
2029-02-15,757855,150712,42737,8591,9574,607143,564406,546241,615734,350223.3,6.492832001898283
2029-02-16,767643,129769,163210,19457,10775,637874,474664,444432,657331,371391.5333333333,0.012915399383787163
2029-02-17,427238,350860,99089,19399,1019,76378,-22711,-43129,95777,374886.13333333336,-0.4434418082363807
2029-02-18,233581,65798,77469,15218,21473,167783,90314,53623,183001,373397.8,-0.4532766280152982
2029-02-19,583041,316812,31525,13086,20088,266229,234704,201530,279315,380956.8,1.4960977134270337
2029-02-20,31167,282029,38297,6235,4216,-250862,-289159,-299610,-244627,362357.86666666664,-0.9465440680844057
2029-02-21,494107,310782,61033,11501,27365,183325,122292,83426,194826,372528.26666666666,14.853530978278307
2029-02-22,47957,89305,14075,10810,1554,-41348,-55423,-67787,-30538,371653.13333333336,-0.9029420752994797
2029-02-23,661160,275059,191676,14114,5623,386101,194425,174688,400215,369774.7,12.786517088224867
2029-02-24,503838,82997,124867,1182,6213,420841,295974,288579,422023,373154.0,-0.23794845423195599
2029-02-25,285076,234941,170427,7469,25723,50135,-120292,-153484,57604,357032.63333333336,-0.4341911487422545
2029-02-26,227858,140996,71609,9808,27919,86862,15253,-22474,96670,346439.8,-0.20071138924357013
2029-02-27,148213,348989,174990,6754,20126,-200776,-375766,-402646,-194022,336251.3,-0.3495378700769778
2029-02-28,758563,384975,123135,6739,19996,373588,250453,223718,380327,357982.2,4.118059819314095
2029-03-01,107378,299436,158300,15919,3698,-192058,-350358,-369975,-176139,339655.86666666664,-0.8584455081515971
2029-03-02,564611,64009,94091,1949,25773,500602,406511,378789,502551,344386.0333333333,4.258162752146622
2029-03-03,476568,171065,20510,19901,19083,305503,284993,246009,325404,359521.0333333333,-0.15593567960950105
2029-03-04,734435,75609,106777,19790,28570,658826,552049,503689,678616,376401.86666666664,0.5410917224824159
2029-03-05,450975,68766,9998,14574,3344,382209,372211,354293,396783,365136.1,-0.38595655163493026
2029-03-06,657512,163803,147789,1421,4881,493709,345920,339618,495130,376960.56666666665,0.4579788236598481
2029-03-07,214644,38563,102534,14257,17515,176081,73547,41775,190338,381393.3,-0.6735512051491075
2029-03-08,27621,393626,143634,13217,20611,-366005,-509639,-543467,-352788,375453.0333333333,-0.871317157712305
2029-03-09,355741,180420,136421,14818,3153,175321,38900,20929,190139,370654.36666666664,11.879367148184352
2029-03-10,665048,55824,8536,18552,12749,609224,600688,569387,627776,391175.9666666667,0.8694724532735896
2029-03-11,375323,218948,189842,13042,22235,156375,-33467,-68744,169417,401476.6,-0.4356452466588878
2029-03-12,406885,154389,86599,18057,11907,252496,165897,135933,270553,402177.0,0.08409290131433456
2029-03-13,465875,315287,179571,15789,7180,150588,-28983,-51952,166377,406501.56666666665,0.14497953967337218
2029-03-14,598031,268199,142477,17610,21662,329832,187355,148083,347442,424464.6666666667,0.2836726589750469
2029-03-15,248909,298179,84116,16796,14964,-49270,-133386,-165146,-32474,412599.9,-0.5837857903687267
2029-03-16,46679,268427,71163,13225,24724,-221748,-292911,-330860,-208523,410784.4,-0.812465599877867
2029-03-17,677557,233632,174360,8541,17990,443925,269565,243034,452466,408107.8,13.515242400222798
2029-03-18,144853,246025,158133,16986,12324,-101172,-259305,-288615,-84186,387348.13333333336,-0.7862128204711929
2029-03-19,40255,143502,191096,6587,27718,-103247,-294343,-328648,-96660,374448.7,-0.7220975747827107
2029-03-20,66685,361873,81185,3913,13603,-295188,-376373,-393889,-291275,368885.5,0.6565644019376475
2029-03-21,132983,156118,19921,18395,22716,-23135,-43056,-84167,-4740,353883.56666666665,0.9941965959361176
2029-03-22,646861,261002,71351,13824,2437,385859,314508,298247,399683,374406.7,3.864238286096719
2029-03-23,545302,238006,8570,702,6077,307296,298726,291947,307998,376113.2,-0.15700281822524464
2029-03-24,737502,93456,77934,1694,7691,644046,566112,556727,645740,399098.0333333333,0.3524652394452983
2029-03-25,51690,135697,182493,19215,11458,-84007,-266500,-297173,-64792,378782.36666666664,-0.9299120544757845
2029-03-26,683920,308388,27644,14542,12938,375532,347888,320408,390074,384785.1,12.231185916037917
2029-03-27,60308,159590,53987,2139,19269,-99282,-153269,-174677,-97143,377292.8333333333,-0.9118200959176512
2029-03-28,475607,146805,156652,12427,4423,328802,172150,155300,341229,385551.13333333336,6.886300324998341
2029-03-29,522314,206817,117976,17045,24360,315497,197521,156116,332542,398021.1666666667,0.09820503062402364
2029-03-30,301597,220027,114023,5252,7837,81570,-32453,-45542,86822,382788.9666666667,-0.4225753091052509
2029-03-31,318954,159839,182054,10343,23506,159115,-22939,-56788,169458,389841.5,0.057550307198015904
2029-04-01,22723,229707,140910,7342,8157,-206984,-347894,-363393,-199642,371778.56666666665,-0.9287577519015281
2029-04-02,292277,18287,147533,1424,1150,273990,126457,123883,275414,365635.5333333333,11.862606169959953
2029-04-03,490738,28876,180436,5611,26639,461862,281426,249176,467473,357512.3,0.6790168230822131
2029-04-04,458855,383052,78443,7369,26456,75803,-2640,-36465,83172,357774.9666666667,-0.06496949492397164
2029-04-05,514423,344787,100804,4069,14430,169636,68832,50333,173705,353005.3333333333,0.12110143727321265
2029-04-06,85449,316711,110055,4911,25839,-231262,-341317,-372067,-226351,348698.8333333333,-0.8338935078719264
2029-04-07,482585,386011,168711,10915,15198,96574,-72137,-98250,107489,363864.3,4.6476377722384115
2029-04-08,728540,303956,104928,12759,1555,424584,319656,305342,437343,376290.93333333335,0.5096615104074931
2029-04-09,752529,147885,124792,15826,29156,604644,479852,434870,620470,379206.9666666667,0.03292749883328305
2029-04-10,281564,317754,45378,16519,17291,-36190,-81568,-115378,-19671,376081.6666666667,-0.6258429907684621
2029-04-11,341076,202956,92279,17534,9378,138120,45841,18929,155654,373888.0333333333,0.21136224801466086
2029-04-12,189170,187289,154918,4667,21248,1881,-153037,-178952,6548,364664.5333333333,-0.4453728787718866
2029-04-13,171771,353949,172374,4989,1622,-182178,-354552,-361163,-177189,350455.86666666664,-0.09197547179785381
2029-04-14,699282,325947,27400,2050,4203,373335,345935,339682,375385,365468.3,3.0710131512304173
2029-04-15,790385,349026,96815,17239,16201,441359,344544,311104,458598,390258.5,0.13028077370788904
2029-04-16,791609,337548,178573,2524,2048,454061,275488,270916,456585,394060.23333333334,0.0015486123851033984
2029-04-17,169483,329648,16714,11748,21602,-160165,-176879,-210229,-148417,394881.23333333334,-0.7859006150763824
2029-04-18,734416,193492,105188,1400,25700,540924,435736,408636,542324,418019.93333333335,3.333272363599889
2029-04-19,599219,327410,43915,4305,12979,271809,227894,210610,276114,435771.06666666665,-0.18408776497244073
2029-04-20,707111,227198,142607,8189,23985,479913,337306,305132,488102,454908.6666666667,0.18005437077262232
2029-04-21,747568,219170,23215,1575,7860,528398,505183,495748,529973,458265.56666666665,0.05721449673389323
2029-04-22,725344,359404,146869,835,11875,365940,219071,206361,366775,464266.9666666667,-0.029728399289429164
2029-04-23,760148,257829,171420,1537,22174,502319,330899,307188,503856,465021.8333333333,0.04798275025367271
2029-04-24,414684,292812,191164,15381,15112,121872,-69292,-99785,137253,477121.63333333336,-0.45446939280245424
2029-04-25,109233,328662,172120,14284,27370,-219429,-391549,-433203,-205145,457965.4,-0.7365873773765084
2029-04-26,232285,387110,50758,7401,12073,-154825,-205583,-225057,-147424,463697.9666666667,1.126509388188551
2029-04-27,674987,231279,69534,6345,8483,443708,374174,359346,450053,470343.9666666667,1.9058570290806554
2029-04-28,191378,315518,155452,4495,22719,-124140,-279592,-306806,-119645,459312.76666666666,-0.7164715764896212
2029-04-29,90764,244348,127932,19899,20322,-153584,-281516,-321737,-133685,452285.0,-0.5257344104338011
2029-04-30,103737,282297,111903,8221,20966,-178560,-290463,-319650,-170339,445111.1,0.14293111806443082
2029-05-01,592403,311695,72099,13063,22410,280708,208609,173136,293771,464100.43333333335,4.710623981800129
2029-05-02,796592,50787,51635,11866,4923,745805,694170,677381,757671,480910.93333333335,0.344679213305807
2029-05-03,210890,268157,109677,17922,27155,-57267,-166944,-212021,-39345,471582.6666666667,-0.7352597063490469
2029-05-04,398247,211445,57121,11090,13536,186802,129681,105055,197892,469562.4,0.888411019963014
2029-05-05,536714,330613,83232,1440,24079,206101,122869,97350,207541,470305.43333333335,0.3476912569335111
2029-05-06,601100,14648,103804,9184,6406,586452,482648,467058,595636,487493.8,0.11996333242658097
2029-05-07,277781,172416,59307,10178,11741,105365,46058,24139,115543,480667.0,-0.5378788887040427
2029-05-08,747945,129980,173285,10079,16562,617965,444680,418039,628044,481313.8333333333,1.6925707661791125
2029-05-09,433015,16517,20931,15850,2438,416498,395567,377279,432348,470663.36666666664,-0.42106037208618285
2029-05-10,473243,177765,85576,2499,16570,295478,209902,190833,297977,477052.6666666667,0.09290209346096545
2029-05-11,580580,380528,77815,4008,22894,200052,122237,95335,204060,485036.13333333336,0.22681159573411547
2029-05-12,398433,219640,88416,9435,1217,178793,90377,79725,188228,492011.56666666665,-0.31373281890523275
2029-05-13,203494,26207,13609,19490,1411,177287,163678,142777,196777,493069.0,-0.489264192474017
2029-05-14,426696,188119,114182,7687,15163,238577,124395,101545,246264,483982.8,1.0968480643163927
2029-05-15,20944,130288,164352,11120,13267,-109344,-273696,-298083,-98224,458334.76666666666,-0.9509158745336258
2029-05-16,178394,69940,118343,18627,18441,108454,-9889,-46957,127081,437894.26666666666,7.517666157372039
2029-05-17,427311,215907,131142,10568,16352,211404,80262,53342,221972,446488.5333333333,1.3953215915333477
2029-05-18,328035,391227,110109,9738,23736,-63192,-173301,-206775,-53454,432942.5,-0.23232727451434665
2029-05-19,48265,75027,97708,8813,8829,-26762,-124470,-142112,-17949,414577.36666666664,-0.8528663099974088
2029-05-20,423485,237986,24149,10754,10350,185499,161350,140246,196253,405123.1666666667,7.774163472495598
2029-05-21,401427,395385,79812,6737,5546,6042,-73770,-86053,12779,393585.13333333336,-0.05208685077393527
2029-05-22,115481,53681,16576,8870,26947,61800,45224,9407,70670,373256.36666666664,-0.7123237848973786
2029-05-23,147690,223356,53534,7081,1411,-75666,-129200,-137692,-68585,352841.1,0.2789116824412674
2029-05-24,602829,96046,10824,11484,16099,506783,495959,468376,518267,359112.6,3.081718464351005
2029-05-25,673798,327809,181640,4422,14898,345989,164349,145029,350411,377931.43333333335,0.11772658581455109
2029-05-26,566815,244252,138582,4028,29774,322563,183981,150179,326591,389082.43333333335,-0.1587760723540289
2029-05-27,64641,150619,158817,10127,16164,-85978,-244795,-271086,-75851,368737.56666666665,-0.8859574993604615
2029-05-28,212719,175994,37900,898,14082,36725,-1175,-16155,37623,369448.93333333335,2.290775204591513
2029-05-29,478132,52926,84089,7255,6811,425206,341117,327051,432461,382361.2,1.2477164710251554
2029-05-30,601364,397030,160602,9237,21338,204334,43732,13157,213571,398948.76666666666,0.25773635732391886
2029-05-31,341016,153080,115875,2975,12068,187936,72061,57018,190911,390569.2,-0.4329291410859313
2029-06-01,242072,240995,81140,6017,11056,1077,-80063,-97136,7094,372085.2,-0.29014474394163325
2029-06-02,152054,279293,145912,10366,1797,-127239,-273151,-285314,-116873,370124.0,-0.3718645692190753
2029-06-03,177489,105036,32796,1329,21230,72453,39657,17098,73782,362765.4,0.16727609928051868
2029-06-04,243418,385251,154260,9304,15410,-141833,-296093,-320807,-132529,352988.86666666664,0.371454005600347
2029-06-05,627630,177609,177719,13881,28325,450021,272302,230096,463902,353873.2,1.5784042264746239
2029-06-06,523710,52994,18280,17123,20759,470716,452436,414554,487839,362070.8333333333,-0.16557525930882844
2029-06-07,131847,150835,116784,1730,6876,-18988,-135772,-144378,-17258,341534.23333333334,-0.7482442573179813
2029-06-08,376889,207629,34167,11323,4843,169260,135093,118927,180583,339663.36666666664,1.8585329965793687
2029-06-09,231295,367645,22863,2763,22304,-136350,-159213,-184280,-133587,331598.43333333335,-0.3863047210186553
2029-06-10,301597,217505,33697,16172,1537,84092,50395,32686,100264,322299.0,0.3039495017185845
2029-06-11,298262,71960,135808,17919,9210,226302,90494,63365,244221,318959.9666666667,-0.011057802299094477
2029-06-12,181015,203974,189111,16593,15761,-22959,-212070,-244424,-6366,318210.6666666667,-0.3931006967028988
2029-06-13,311378,302462,151874,3655,16550,8916,-142958,-163163,12571,314366.73333333334,0.7201778858105681
2029-06-14,538669,372735,158323,14658,14641,165934,7611,-21688,180592,331624.23333333334,0.7299520197316445
2029-06-15,411290,268511,98493,7459,11797,142779,44286,25030,150238,339387.43333333335,-0.23646989152893516
2029-06-16,243975,21789,169255,15380,19896,222186,52931,17655,237566,333276.23333333334,-0.4068054171022879
2029-06-17,757212,112905,16143,11304,5497,644307,628164,611363,655611,347582.13333333336,2.1036458653550567
2029-06-18,142624,118450,112678,16010,25826,24174,-88504,-130340,40184,350727.43333333335,-0.8116458798856859
2029-06-19,389581,229469,42882,1501,22593,160112,117230,93136,161613,349597.3,1.731524848552838
2029-06-20,684547,328453,58641,11635,22405,356094,297453,263413,367729,359034.63333333336,0.7571365133309889
2029-06-21,513651,60291,89282,14129,26325,453360,364078,323624,467489,372306.9666666667,-0.24964830756690193
2029-06-22,210859,60696,21685,3864,23700,150163,128478,100914,154027,374412.6,-0.5894897508230297
2029-06-23,185682,127859,72029,4159,29861,57823,-14206,-48226,61982,360507.7,-0.11940206488696237
2029-06-24,332668,343589,66629,16027,24878,-10921,-77550,-118455,5106,349136.7,0.7916006936590514
2029-06-25,462620,222305,50191,18458,8895,240315,190124,162771,258773,345663.5333333333,0.3906357088749144
2029-06-26,207206,147657,169589,16218,8951,59549,-110040,-135209,75767,350415.7,-0.5521032380787687
2029-06-27,345479,101751,73979,11154,20272,243728,169749,138323,254882,354841.0333333333,0.6673214096116908
2029-06-28,533617,281399,31839,18480,24172,252218,220379,177727,270698,356690.5333333333,0.5445714500736658
2029-06-29,458043,352980,102867,19255,26023,105063,2196,-43082,124318,351913.1666666667,-0.1416259227123574
2029-06-30,678067,277618,194750,18832,29024,400449,205699,157843,419281,363148.2,0.48035664773831277
2029-07-01,493241,90372,152290,14624,16011,402869,250579,219944,417493,371520.5,-0.272577783611354
2029-07-02,793538,47295,88837,8358,21540,746243,657406,627508,754601,392903.3,0.6088240839670669
2029-07-03,99065,234110,35831,4382,8789,-135045,-170876,-184047,-130663,390289.1666666667,-0.8751603577900491
2029-07-04,171030,165640,156251,7608,28746,5390,-150861,-187215,12998,387876.23333333334,0.7264422348962802
2029-07-05,454856,114096,163540,19570,28307,340760,177220,129343,360330,382117.1,1.6595100274805588
2029-07-06,537340,214763,164862,6176,15276,322577,157715,136263,328753,382571.43333333335,0.1813409078917283
2029-07-07,575662,327212,8806,13401,22185,248450,239644,204058,261851,397365.26666666666,0.07131797372241033
2029-07-08,522063,237789,187095,8573,6712,284274,97179,81894,292847,402204.4,-0.09310845600369666
2029-07-09,591945,114643,180293,19509,26966,477302,297009,250534,496811,414226.06666666665,0.1338574080139754
2029-07-10,461971,162512,44577,19294,8876,299459,254882,226712,318753,419571.86666666664,-0.21957107501541528
2029-07-11,547960,136495,164069,12389,17753,411465,247396,217254,423854,427895.13333333336,0.1861350604258709
2029-07-12,94580,125644,115498,764,4749,-31064,-146562,-152075,-30300,425013.9666666667,-0.8273961603036718
2029-07-13,240166,234305,194293,5767,7188,5861,-188432,-201387,11628,422640.23333333334,1.5392894903785157
2029-07-14,180349,363196,117084,4033,24016,-182847,-299931,-327980,-178814,410696.23333333334,-0.24906522988266444
2029-07-15,68244,213011,40881,7085,20696,-144767,-185648,-213429,-137682,399261.36666666664,-0.6216003415599753
